"Filer_ID","Filer_NamL","Report_Num","Committee_Type","Rpt_Date","From_Date","Thru_Date","Elect_Date","tblCover_Office_Cd","tblCover_Offic_Dscr","Rec_Type","Form_Type","Tran_ID","Entity_Cd","Payee_NamL","Payee_NamF","Payee_NamT","Payee_NamS","Payee_Adr1","Payee_Adr2","Payee_City","Payee_State","Payee_Zip4","Expn_Date","Amount","Cum_YTD","Expn_ChkNo","Expn_Code","Expn_Dscr","Agent_NamL","Agent_NamF","Agent_NamT","Agent_NamS","Cmte_ID","Tres_NamL","Tres_NamF","Tres_NamT","Tres_NamS","Tres_Adr1","Tres_Adr2","Tres_City","Tres_ST","Tres_ZIP4","Cand_NamL","Cand_NamF","Cand_NamT","Cand_NamS","Office_Cd","Offic_Dscr","Juris_Cd","Juris_Dscr","Dist_No","Off_S_H_Cd","Bal_Name","Bal_Num","Bal_Juris","Sup_Opp_Cd","Memo_Code","Memo_RefNo","BakRef_TID","G_From_E_F","XRef_SchNm","XRef_Match","filename"
"1225795","Santa Monica Police Officers Association for a Better Community","000","RCP",2011-01-28,2010-10-17,2010-12-31,NA,NA,NA,"EXPN","E","EXP24993","OTH","T/O Printing, Mailing & Direct Solutions, Inc.",NA,NA,NA,NA,NA,"Westlake Village","CA","91361-4612",2010-10-19,371.2,27576.98,NA,"IND","Mailer/Measure Y/Use Tax/City of Santa Monica/Support",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"efile_CSM_2010.xlsx"
"1225795","Santa Monica Police Officers Association for a Better Community","000","RCP",2011-01-28,2010-10-17,2010-12-31,NA,NA,NA,"EXPN","E","EXP24994","OTH","T/O Printing, Mailing & Direct Solutions, Inc.",NA,NA,NA,NA,NA,"Westlake Village","CA","91361-4612",2010-10-19,371.2,27576.98,NA,"IND","Mailer/Measure YY/Funding Schools and Public Safety/City of Santa Monica/Support",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"efile_CSM_2010.xlsx"
"1225795","Santa Monica Police Officers Association for a Better Community","000","RCP",2011-01-28,2010-10-17,2010-12-31,NA,NA,NA,"EXPN","E","EXP24995","OTH","T/O Printing, Mailing & Direct Solutions, Inc.",NA,NA,NA,NA,NA,"Westlake Village","CA","91361-4612",2010-10-19,371.2,27576.98,NA,"IND","Mailer/Julia Brownley/AD 41/Support",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"efile_CSM_2010.xlsx"
"1225795","Santa Monica Police Officers Association for a Better Community","000","RCP",2011-01-28,2010-10-17,2010-12-31,NA,NA,NA,"EXPN","E","EXP24996","OTH","T/O Printing, Mailing & Direct Solutions, Inc.",NA,NA,NA,NA,NA,"Westlake Village","CA","91361-4612",2010-10-19,317.8,27576.98,NA,"IND","Mailer/Julia Brownley/AD 41/Support",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"efile_CSM_2010.xlsx"
"1225795","Santa Monica Police Officers Association for a Better Community","000","RCP",2011-01-28,2010-10-17,2010-12-31,NA,NA,NA,"EXPN","E","EXP24997","OTH","T/O Printing, Mailing & Direct Solutions, Inc.",NA,NA,NA,NA,NA,"Westlake Village","CA","91361-4612",2010-10-19,865.76,27576.98,NA,"IND","Mailer/Bob Holbrook/City Council/City of Santa Monica/Support",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"efile_CSM_2010.xlsx"
"1225795","Santa Monica Police Officers Association for a Better Community","000","RCP",2011-01-28,2010-10-17,2010-12-31,NA,NA,NA,"EXPN","E","EXP24998","OTH","T/O Printing, Mailing & Direct Solutions, Inc.",NA,NA,NA,NA,NA,"Westlake Village","CA","91361-4612",2010-10-19,865.76,27576.98,NA,"IND","Mailer/Pam O'Connor/City Council/City of Santa Monica/Support",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"efile_CSM_2010.xlsx"
"1225795","Santa Monica Police Officers Association for a Better Community","000","RCP",2011-01-28,2010-10-17,2010-12-31,NA,NA,NA,"EXPN","E","EXP24999","OTH","T/O Printing, Mailing & Direct Solutions, Inc.",NA,NA,NA,NA,NA,"Westlake Village","CA","91361-4612",2010-10-19,865.76,27576.98,NA,"IND","Mailer/Kevin McKeown/City Council/City of Santa Monica/Support",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"efile_CSM_2010.xlsx"
"1225795","Santa Monica Police Officers Association for a Better Community","000","RCP",2011-01-28,2010-10-17,2010-12-31,NA,NA,NA,"EXPN","E","EXP25000","OTH","T/O Printing, Mailing & Direct Solutions, Inc.",NA,NA,NA,NA,NA,"Westlake Village","CA","91361-4612",2010-10-19,865.76,27576.98,NA,"IND","Mailer/Terry O'Day/City Council/City of Santa Monica/Support",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"efile_CSM_2010.xlsx"
"1225795","Santa Monica Police Officers Association for a Better Community","000","RCP",2011-01-28,2010-10-17,2010-12-31,NA,NA,NA,"EXPN","E","EXP25001","OTH","T/O Printing, Mailing & Direct Solutions, Inc.",NA,NA,NA,NA,NA,"Westlake Village","CA","91361-4612",2010-10-19,360.73,27576.98,NA,"IND","Mailer/Measure Y/Use Tax/City of Santa Monica/Support",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"efile_CSM_2010.xlsx"
"1225795","Santa Monica Police Officers Association for a Better Community","000","RCP",2011-01-28,2010-10-17,2010-12-31,NA,NA,NA,"EXPN","E","EXP25002","OTH","T/O Printing, Mailing & Direct Solutions, Inc.",NA,NA,NA,NA,NA,"Westlake Village","CA","91361-4612",2010-10-19,360.73,27576.98,NA,"IND","Mailer/Measure YY/Funding Schools and Public Safety/City of Santa Monica/Support",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"efile_CSM_2010.xlsx"
"1225795","Santa Monica Police Officers Association for a Better Community","000","RCP",2011-01-28,2010-10-17,2010-12-31,NA,NA,NA,"EXPN","E","EXP25003","OTH","T/O Printing, Mailing & Direct Solutions, Inc.",NA,NA,NA,NA,NA,"Westlake Village","CA","91361-4612",2010-10-19,360.73,27576.98,NA,"IND","Mailer/Julia Brownley/AD 41/Support",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"efile_CSM_2010.xlsx"
"1225795","Santa Monica Police Officers Association for a Better Community","000","RCP",2011-01-28,2010-10-17,2010-12-31,NA,NA,NA,"EXPN","E","EXP25004","OTH","T/O Printing, Mailing & Direct Solutions, Inc.",NA,NA,NA,NA,NA,"Westlake Village","CA","91361-4612",2010-10-19,865.76,27576.98,NA,"IND","Mailer/Pam O'Connor/City Council/City of Santa Monica/Support",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"efile_CSM_2010.xlsx"
"1225795","Santa Monica Police Officers Association for a Better Community","000","RCP",2011-01-28,2010-10-17,2010-12-31,NA,NA,NA,"EXPN","E","EXP25005","OTH","T/O Printing, Mailing & Direct Solutions, Inc.",NA,NA,NA,NA,NA,"Westlake Village","CA","91361-4612",2010-10-19,865.76,27576.98,NA,"IND","Mailer/Bob Holbrook/City Council/City of Santa Monica/Support",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"efile_CSM_2010.xlsx"
"1225795","Santa Monica Police Officers Association for a Better Community","000","RCP",2011-01-28,2010-10-17,2010-12-31,NA,NA,NA,"EXPN","E","EXP25006","OTH","T/O Printing, Mailing & Direct Solutions, Inc.",NA,NA,NA,NA,NA,"Westlake Village","CA","91361-4612",2010-10-19,865.76,27576.98,NA,"IND","Mailer/Kevin McKeown/City Council/City of Santa Monica/Support",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"efile_CSM_2010.xlsx"
"1225795","Santa Monica Police Officers Association for a Better Community","000","RCP",2011-01-28,2010-10-17,2010-12-31,NA,NA,NA,"EXPN","E","EXP25007","OTH","T/O Printing, Mailing & Direct Solutions, Inc.",NA,NA,NA,NA,NA,"Westlake Village","CA","91361-4612",2010-10-19,865.76,27576.98,NA,"IND","Mailer/Terry O'Day/City Council/City of Santa Monica/Support",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"efile_CSM_2010.xlsx"
"1225795","Santa Monica Police Officers Association for a Better Community","000","RCP",2011-01-28,2010-10-17,2010-12-31,NA,NA,NA,"EXPN","E","EXP25008","OTH","T/O Printing, Mailing & Direct Solutions, Inc.",NA,NA,NA,NA,NA,"Westlake Village","CA","91361-4612",2010-10-19,360.73,27576.98,NA,"IND","Mailer/Measure Y/Use Tax/City of Santa Monica/Support",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"efile_CSM_2010.xlsx"
"1225795","Santa Monica Police Officers Association for a Better Community","000","RCP",2011-01-28,2010-10-17,2010-12-31,NA,NA,NA,"EXPN","E","EXP25009","OTH","T/O Printing, Mailing & Direct Solutions, Inc.",NA,NA,NA,NA,NA,"Westlake Village","CA","91361-4612",2010-10-19,360.73,27576.98,NA,"IND","Mailer/Measure YY/Funding Schools and Public Safety/City of Santa Monica/Support",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"efile_CSM_2010.xlsx"
"1225795","Santa Monica Police Officers Association for a Better Community","000","RCP",2011-01-28,2010-10-17,2010-12-31,NA,NA,NA,"EXPN","E","EXP25010","OTH","T/O Printing, Mailing & Direct Solutions, Inc.",NA,NA,NA,NA,NA,"Westlake Village","CA","91361-4612",2010-10-19,360.73,27576.98,NA,"IND","Mailer/Julia Brownley/AD 41/Support",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"efile_CSM_2010.xlsx"
"1225795","Santa Monica Police Officers Association for a Better Community","000","RCP",2011-01-28,2010-10-17,2010-12-31,NA,NA,NA,"EXPN","E","EXP24545","OTH","T/O Printing, Mailing & Direct Solutions, Inc.",NA,NA,NA,NA,NA,"Westlake Village","CA","91361-4612",2010-10-22,520.87,27576.98,NA,"IND","Printing/Bob Holbrook/City Council/City of Santa Monica/Support",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"efile_CSM_2010.xlsx"
"1225795","Santa Monica Police Officers Association for a Better Community","000","RCP",2011-01-28,2010-10-17,2010-12-31,NA,NA,NA,"EXPN","E","EXP24546","OTH","T/O Printing, Mailing & Direct Solutions, Inc.",NA,NA,NA,NA,NA,"Westlake Village","CA","91361-4612",2010-10-22,520.87,27576.98,NA,"IND","Mailer/Pam O'Connor/City Council/City of Santa Monica/Support",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"efile_CSM_2010.xlsx"
"1225795","Santa Monica Police Officers Association for a Better Community","000","RCP",2011-01-28,2010-10-17,2010-12-31,NA,NA,NA,"EXPN","E","EXP24547","OTH","T/O Printing, Mailing & Direct Solutions, Inc.",NA,NA,NA,NA,NA,"Westlake Village","CA","91361-4612",2010-10-22,520.87,27576.98,NA,"IND","Mailer/Kevin McKeown/City Council/City of Santa Monica/Support",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"efile_CSM_2010.xlsx"
"1225795","Santa Monica Police Officers Association for a Better Community","000","RCP",2011-01-28,2010-10-17,2010-12-31,NA,NA,NA,"EXPN","E","EXP24548","OTH","T/O Printing, Mailing & Direct Solutions, Inc.",NA,NA,NA,NA,NA,"Westlake Village","CA","91361-4612",2010-10-22,520.87,27576.98,NA,"IND","Mailer/Terry O'Day/City Council/City of Santa Monica/Support",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"efile_CSM_2010.xlsx"
"1225795","Santa Monica Police Officers Association for a Better Community","000","RCP",2011-01-28,2010-10-17,2010-12-31,NA,NA,NA,"EXPN","E","EXP24549","OTH","T/O Printing, Mailing & Direct Solutions, Inc.",NA,NA,NA,NA,NA,"Westlake Village","CA","91361-4612",2010-10-22,520.88,27576.98,NA,"IND","Mailer/Gleam Davis/City Council/City of Santa Monica/Support",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"efile_CSM_2010.xlsx"
"1225795","Santa Monica Police Officers Association for a Better Community","000","RCP",2011-01-28,2010-10-17,2010-12-31,NA,NA,NA,"EXPN","E","EXP24550","OTH","T/O Printing, Mailing & Direct Solutions, Inc.",NA,NA,NA,NA,NA,"Westlake Village","CA","91361-4612",2010-10-22,520.88,27576.98,NA,"IND","Mailer/Measure Y/Use Tax/City of Santa Monica/Support",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"efile_CSM_2010.xlsx"
"1225795","Santa Monica Police Officers Association for a Better Community","000","RCP",2011-01-28,2010-10-17,2010-12-31,NA,NA,NA,"EXPN","E","EXP24551","OTH","T/O Printing, Mailing & Direct Solutions, Inc.",NA,NA,NA,NA,NA,"Westlake Village","CA","91361-4612",2010-10-22,520.88,27576.98,NA,"IND","Mailer/Measure YY/Funding Schools and Public Safety/City of Santa Monica/Support",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"efile_CSM_2010.xlsx"
"1225795","Santa Monica Police Officers Association for a Better Community","000","RCP",2011-01-28,2010-10-17,2010-12-31,NA,NA,NA,"EXPN","E","EXP24552","OTH","T/O Printing, Mailing & Direct Solutions, Inc.",NA,NA,NA,NA,NA,"Westlake Village","CA","91361-4612",2010-10-22,520.88,27576.98,NA,"IND","Mailer/Julia Brownley/AD 41/Support",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"efile_CSM_2010.xlsx"
"1225795","Santa Monica Police Officers Association for a Better Community","000","RCP",2010-10-21,2010-07-01,2010-10-16,2010-11-02,NA,NA,"EXPN","E","EXP24108","COM","Brownley for Assembly 2010","Julia",NA,NA,NA,NA,"Los Angeles","CA","90025",2010-10-11,500,500,NA,"CTB",NA,NA,NA,NA,NA,"1313506",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"efile_CSM_2010.xlsx"
"1225795","Santa Monica Police Officers Association for a Better Community","000","RCP",2010-10-21,2010-07-01,2010-10-16,2010-11-02,NA,NA,"EXPN","E","EXP24109","COM","Davis for City Council 2010","Gleam",NA,NA,NA,NA,"Santa Monica","CA","90405",2010-10-11,250,250,NA,"CTB",NA,NA,NA,NA,NA,"1327630",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"efile_CSM_2010.xlsx"
"1225795","Santa Monica Police Officers Association for a Better Community","000","RCP",2010-10-21,2010-07-01,2010-10-16,2010-11-02,NA,NA,"EXPN","E","EXP24110","COM","Holbrook to City Council","Citizens to Re-Elect Robert",NA,NA,NA,NA,"Santa Monica","CA","90402",2010-10-11,250,250,NA,"CTB",NA,NA,NA,NA,NA,"1283223",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"efile_CSM_2010.xlsx"
"1225795","Santa Monica Police Officers Association for a Better Community","000","RCP",2010-10-21,2010-07-01,2010-10-16,2010-11-02,NA,NA,"EXPN","E","EXP24111","COM","McKeown for City Council 2010","Kevin",NA,NA,NA,NA,"Santa Monica","CA","90403",2010-10-11,250,250,NA,"CTB",NA,NA,NA,NA,NA,"982054",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"efile_CSM_2010.xlsx"
"1225795","Santa Monica Police Officers Association for a Better Community","000","RCP",2010-10-21,2010-07-01,2010-10-16,2010-11-02,NA,NA,"EXPN","E","EXP24112","COM","O'Connor 2010","Re-Elect Councilmember Pam",NA,NA,NA,NA,"Santa Monica","CA","90403",2010-10-11,250,250,NA,"CTB",NA,NA,NA,NA,NA,"942366",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"efile_CSM_2010.xlsx"
"1225795","Santa Monica Police Officers Association for a Better Community","000","RCP",2010-10-21,2010-07-01,2010-10-16,2010-11-02,NA,NA,"EXPN","E","EXP24113","COM","O'Day for City Council 2010","Terry",NA,NA,NA,NA,"Santa Monica","CA","90403",2010-10-11,250,250,NA,"CTB",NA,NA,NA,NA,NA,"1325699",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"efile_CSM_2010.xlsx"
"1225795","Santa Monica Police Officers Association for a Better Community","000","RCP",2010-10-21,2010-07-01,2010-10-16,2010-11-02,NA,NA,"EXPN","E","EXP23698","OTH","Olson, Hagel & Fishburn, LLP",NA,NA,NA,NA,NA,"Sacramento","CA","95814",2010-07-08,321.45,1792.03,NA,"PRO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"efile_CSM_2010.xlsx"
"1225795","Santa Monica Police Officers Association for a Better Community","000","RCP",2010-10-21,2010-07-01,2010-10-16,2010-11-02,NA,NA,"EXPN","E","EXP23699","OTH","Olson, Hagel & Fishburn, LLP",NA,NA,NA,NA,NA,"Sacramento","CA","95814",2010-08-10,468.65,1792.03,NA,"PRO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"efile_CSM_2010.xlsx"
"1225795","Santa Monica Police Officers Association for a Better Community","000","RCP",2010-10-21,2010-07-01,2010-10-16,2010-11-02,NA,NA,"EXPN","E","EXP24103","OTH","Olson, Hagel & Fishburn, LLP",NA,NA,NA,NA,NA,"Sacramento","CA","95814",2010-09-13,406.53,1792.03,NA,"PRO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"efile_CSM_2010.xlsx"
"1225795","Santa Monica Police Officers Association for a Better Community","000","RCP",2010-10-21,2010-07-01,2010-10-16,2010-11-02,NA,NA,"EXPN","E","EXP24107","OTH","Olson, Hagel & Fishburn, LLP",NA,NA,NA,NA,NA,"Sacramento","CA","95814",2010-09-27,595.4,1792.03,NA,"PRO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"efile_CSM_2010.xlsx"
"1225795","Santa Monica Police Officers Association for a Better Community","000","RCP",2010-10-21,2010-07-01,2010-10-16,2010-11-02,NA,NA,"EXPN","E","EXP24515","OTH","T/O Printing, Mailing & Direct Solutions, Inc.",NA,NA,NA,NA,NA,"Westlake Village","CA","91361-4612",2010-10-14,520.88,15817.56,NA,"IND","Mailer/Bob Holbrook/City Council/City of Santa Monica/Support",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"efile_CSM_2010.xlsx"
"1225795","Santa Monica Police Officers Association for a Better Community","000","RCP",2010-10-21,2010-07-01,2010-10-16,2010-11-02,NA,NA,"EXPN","E","EXP24524","OTH","T/O Printing, Mailing & Direct Solutions, Inc.",NA,NA,NA,NA,NA,"Westlake Village","CA","91361-4612",2010-10-14,520.88,15817.56,NA,"IND","Mailer/Pam O'Connor/City Council/City of Santa Monica/Support",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"efile_CSM_2010.xlsx"
"1225795","Santa Monica Police Officers Association for a Better Community","000","RCP",2010-10-21,2010-07-01,2010-10-16,2010-11-02,NA,NA,"EXPN","E","EXP24525","OTH","T/O Printing, Mailing & Direct Solutions, Inc.",NA,NA,NA,NA,NA,"Westlake Village","CA","91361-4612",2010-10-14,520.88,15817.56,NA,"IND","Mailer/Kevin McKeown/City Council/City of Santa Monica/Support",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"efile_CSM_2010.xlsx"
"1225795","Santa Monica Police Officers Association for a Better Community","000","RCP",2010-10-21,2010-07-01,2010-10-16,2010-11-02,NA,NA,"EXPN","E","EXP24526","OTH","T/O Printing, Mailing & Direct Solutions, Inc.",NA,NA,NA,NA,NA,"Westlake Village","CA","91361-4612",2010-10-14,520.88,15817.56,NA,"IND","Mailer/Terry O'Day/City Council/City of Santa Monica/Support",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"efile_CSM_2010.xlsx"
"1225795","Santa Monica Police Officers Association for a Better Community","000","RCP",2010-10-21,2010-07-01,2010-10-16,2010-11-02,NA,NA,"EXPN","E","EXP24527","OTH","T/O Printing, Mailing & Direct Solutions, Inc.",NA,NA,NA,NA,NA,"Westlake Village","CA","91361-4612",2010-10-14,520.87,15817.56,NA,"IND","Mailer/Gleam Davis/City Council/City of Santa Monica/Support",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"efile_CSM_2010.xlsx"
"1225795","Santa Monica Police Officers Association for a Better Community","000","RCP",2010-10-21,2010-07-01,2010-10-16,2010-11-02,NA,NA,"EXPN","E","EXP24528","OTH","T/O Printing, Mailing & Direct Solutions, Inc.",NA,NA,NA,NA,NA,"Westlake Village","CA","91361-4612",2010-10-14,520.87,15817.56,NA,"IND","Mailer/Measure Y/Use Tax/City of Santa Monica/Support",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"efile_CSM_2010.xlsx"
"1225795","Santa Monica Police Officers Association for a Better Community","000","RCP",2010-10-21,2010-07-01,2010-10-16,2010-11-02,NA,NA,"EXPN","E","EXP24529","OTH","T/O Printing, Mailing & Direct Solutions, Inc.",NA,NA,NA,NA,NA,"Westlake Village","CA","91361-4612",2010-10-14,520.87,15817.56,NA,"IND","Mailer/Measure YY/Funding Schools and Public Safety/City of Santa Monica/Support",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"efile_CSM_2010.xlsx"
"1225795","Santa Monica Police Officers Association for a Better Community","000","RCP",2010-10-21,2010-07-01,2010-10-16,2010-11-02,NA,NA,"EXPN","E","EXP24530","OTH","T/O Printing, Mailing & Direct Solutions, Inc.",NA,NA,NA,NA,NA,"Westlake Village","CA","91361-4612",2010-10-14,520.87,15817.56,NA,"IND","Mailer/Julia Brownley/AD 41/Support",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"efile_CSM_2010.xlsx"
